Hours since 00:00 Jan 1,Total Electricity Consumption (10^7)
6305.5,31278664
6306.5,34713202
6307.5,38658982
6308.5,36197690
6309.5,28988315
6310.5,21839380
6311.5,14392834
6312.5,11416539
6313.5,10192932
6314.5,10009740
6315.5,10524510
6316.5,13960097
6317.5,21851522
6318.5,27744654
6319.5,26296001
6320.5,23187707
6321.5,21913555
6322.5,21150180
6323.5,20020705
6324.5,19127444
6325.5,18475752
6326.5,19016107
6327.5,21897302
6328.5,27192670
6329.5,33486328
6330.5,37483451
6331.5,42244634
6332.5,39696730
6333.5,31672365
6334.5,23152523
6335.5,14362014
6336.5,11379399
6337.5,10156446
6338.5,9979537
6339.5,10498736
6340.5,13946357
6341.5,21862946
6342.5,27761142
6343.5,26313661
6344.5,23202079
6345.5,21924615
6346.5,21163114
6347.5,20033877
6348.5,19138592
6349.5,18642416
6350.5,19804156
6351.5,23523809
6352.5,27222404
6353.5,33568414
6354.5,36898927
6355.5,41040271
6356.5,38037275
6357.5,29009309
6358.5,21861820
6359.5,14383124
6360.5,11549743
6361.5,10285597
6362.5,10088994
6363.5,10695264
6364.5,14404988
6365.5,22904921
6366.5,29177346
6367.5,27979761
6368.5,25025799
6369.5,23727585
6370.5,22855644
6371.5,21540032
6372.5,20482516
6373.5,21063649
6374.5,23231897
6375.5,26926320
6376.5,29701814
6377.5,36615322
6378.5,39528557
6379.5,42441875
6380.5,38090902
6381.5,30159547
6382.5,22526432
6383.5,14657402
6384.5,11562386
6385.5,10293610
6386.5,10104554
6387.5,10718184
6388.5,14439080
6389.5,22966309
6390.5,29243053
6391.5,28046480
6392.5,25087152
6393.5,23781312
6394.5,22902654
6395.5,21582655
6396.5,20525016
6397.5,19733279
6398.5,20231260
6399.5,23109292
6400.5,28614878
6401.5,33067236
6402.5,36926952
6403.5,40470788
6404.5,37720857
6405.5,30189955
6406.5,22543215
6407.5,14670422
6408.5,11416067
6409.5,10191187
6410.5,10018772
6411.5,10552729
6412.5,14041142
6413.5,22031048
6414.5,27953601
6415.5,26505026
6416.5,23377940
6417.5,22083007
6418.5,21295895
6419.5,20150219
6420.5,19243596
6421.5,18579488
6422.5,19125159
6423.5,21932963
6424.5,27344044
6425.5,31458111
6426.5,34883856
6427.5,38808096
6428.5,36324245
6429.5,29079175
6430.5,21895191
6431.5,14412064
6432.5,11421725
6433.5,10193109
6434.5,10020849
6435.5,10552210
6436.5,14053293
6437.5,22068804
6438.5,27997342
6439.5,26543564
6440.5,23407022
6441.5,22096542
6442.5,21299824
6443.5,20143560
6444.5,22488080
6445.5,25386764
6446.5,28422426
6447.5,33298139
6448.5,39185654
6449.5,43813148
6450.5,46350744
6451.5,49229052
6452.5,44799119
6453.5,34899274
6454.5,24840424
6455.5,14487660
6456.5,11413216
6457.5,10189232
6458.5,10017925
6459.5,10552397
6460.5,14068978
6461.5,22109131
6462.5,28046877
6463.5,26594056
6464.5,23456498
6465.5,22145974
6466.5,21346938
6467.5,20193005
6468.5,19280264
6469.5,18612504
6470.5,19157357
6471.5,21970611
6472.5,27394501
6473.5,31523755
6474.5,34962440
6475.5,38884851
6476.5,36394395
6477.5,29136035
6478.5,21935170
6479.5,14425978
6480.5,11420901
6481.5,10190836
6482.5,10017374
6483.5,10556229
6484.5,14084881
6485.5,22150784
6486.5,28093946
6487.5,26637547
6488.5,23491662
6489.5,22169077
6490.5,21361430
6491.5,20200691
6492.5,20350164
6493.5,21635998
6494.5,23056142
6495.5,27548103
6496.5,33449111
6497.5,39500336
6498.5,43143833
6499.5,47376212
6500.5,44302948
6501.5,35559010
6502.5,26661294
6503.5,17439948
6504.5,13446471
6505.5,11614364
6506.5,11099841
6507.5,11544860
6508.5,15520133
6509.5,25207423
6510.5,31182421
6511.5,30121236
6512.5,26898438
6513.5,25269927
6514.5,26640381
6515.5,27735374
6516.5,29313456
6517.5,30413375
6518.5,32277964
6519.5,35903328
6520.5,40824239
6521.5,45501497
6522.5,48158079
6523.5,51519040
6524.5,47615075
6525.5,37997694
6526.5,28144853
6527.5,18104814
6528.5,13644162
6529.5,11322922
6530.5,10295713
6531.5,10710202
6532.5,14518431
6533.5,23209797
6534.5,29540099
6535.5,28334282
6536.5,25348258
6537.5,24009117
6538.5,23101363
6539.5,21754617
6540.5,20682557
6541.5,19874267
6542.5,20379298
6543.5,23450209
6544.5,28833048
6545.5,34283475
6546.5,38768064
6547.5,42929954
6548.5,39713584
6549.5,30637550
6550.5,22641921
6551.5,14700885
6552.5,12093484
6553.5,10776851
6554.5,10579351
6555.5,11213024
6556.5,15141588
6557.5,24425107
6558.5,31790143
6559.5,30674441
6560.5,26751401
6561.5,25279911
6562.5,25623743
6563.5,28798059
6564.5,32690079
6565.5,35538185
6566.5,37330868
6567.5,41563419
6568.5,47132944
6569.5,53411635
6570.5,56193180
6571.5,54913883
6572.5,48328405
6573.5,37822853
6574.5,26766465
6575.5,15504784
6576.5,11941219
6577.5,10670724
6578.5,10492010
6579.5,11043626
6580.5,14731374
6581.5,23464435
6582.5,30469179
6583.5,29098172
6584.5,25010167
6585.5,23553803
6586.5,22764985
6587.5,21608849
6588.5,20643008
6589.5,19985736
6590.5,21476852
6591.5,26828863
6592.5,33364107
6593.5,42704796
6594.5,47558920
6595.5,46953008
6596.5,40789902
6597.5,30368849
6598.5,22577236
6599.5,14939703
6600.5,11957436
6601.5,10686828
6602.5,10512340
6603.5,11065648
6604.5,14768527
6605.5,23530152
6606.5,30544477
6607.5,29172837
6608.5,25079273
6609.5,23616873
6610.5,22820163
6611.5,21654578
6612.5,20685992
6613.5,20024822
6614.5,20795281
6615.5,24347263
6616.5,31342563
6617.5,37163019
6618.5,41229062
6619.5,41591684
6620.5,37397720
6621.5,29986363
6622.5,22607159
6623.5,14962614
6624.5,11976792
6625.5,10699995
6626.5,10525327
6627.5,11085275
6628.5,14804136
6629.5,23593480
6630.5,30619900
6631.5,29241362
6632.5,25138914
6633.5,23664592
6634.5,22859373
6635.5,21692420
6636.5,20723535
6637.5,20061106
6638.5,20833323
6639.5,24391769
6640.5,31393221
6641.5,37220436
6642.5,41291839
6643.5,41653679
6644.5,37456596
6645.5,30038760
6646.5,22650477
6647.5,14988960
6648.5,12004606
6649.5,10720607
6650.5,10545805
6651.5,11109047
6652.5,14841357
6653.5,23656795
6654.5,30686985
6655.5,29310376
6656.5,25203330
6657.5,23723535
6658.5,22911437
6659.5,21733517
6660.5,20756005
6661.5,20089323
6662.5,20855290
6663.5,24411480
6664.5,31422317
6665.5,37255157
6666.5,41322699
6667.5,41678087
6668.5,37475899
6669.5,30047355
6670.5,22654183
6671.5,14986345
6672.5,12006146
6673.5,10733203
6674.5,10549896
6675.5,11115794
6676.5,14863307
6677.5,23706928
6678.5,33793949
6679.5,29368927
6680.5,25340003
6681.5,29423023
6682.5,22952762
6683.5,21770547
6684.5,20790213
6685.5,20117107
6686.5,20891399
6687.5,24454118
6688.5,31471688
6689.5,37310843
6690.5,41384521
6691.5,41738949
6692.5,37532143
6693.5,30095276
6694.5,22690587
6695.5,15014404
6696.5,12170796
6697.5,10842137
6698.5,11946590
6699.5,16439507
6700.5,22435381
6701.5,36616615
6702.5,43629562
6703.5,37606619
6704.5,33385547
6705.5,36639329
6706.5,24692653
6707.5,23323962
6708.5,22180262
6709.5,21369196
6710.5,22097781
6711.5,25742221
6712.5,32873911
6713.5,38906644
6714.5,43083148
6715.5,43393110
6716.5,39041009
6717.5,31286461
6718.5,23391430
6719.5,15280407
6720.5,12167205
6721.5,10842125
6722.5,10646908
6723.5,12407269
6724.5,19289304
6725.5,28089718
6726.5,41797975
6727.5,34054541
6728.5,27187500
6729.5,25659743
6730.5,24718118
6731.5,23339509
6732.5,22188628
6733.5,21373010
6734.5,22098798
6735.5,25891136
6736.5,32886110
6737.5,40908221
6738.5,45422214
6739.5,45146880
6740.5,39321024
6741.5,31292020
6742.5,23387577
6743.5,15265672
6744.5,12000779
6745.5,10733970
6746.5,10547502
6747.5,11121780
6748.5,14910795
6749.5,23837363
6750.5,30899934
6751.5,29518553
6752.5,25387416
6753.5,23874806
6754.5,23036084
6755.5,21841109
6756.5,20854121
6757.5,20174886
6758.5,20947992
6759.5,24523430
6760.5,31564629
6761.5,37429544
6762.5,41509955
6763.5,41853664
6764.5,37635242
6765.5,30175763
6766.5,22742666
6767.5,15036854
6768.5,12031831
6769.5,11578732
6770.5,17699194
6771.5,25767530
6772.5,34525357
6773.5,52667742
6774.5,61268915
6775.5,50891674
6776.5,36774492
6777.5,37438297
6778.5,23101593
6779.5,21896215
6780.5,20900102
6781.5,20216244
6782.5,20989555
6783.5,24566859
6784.5,31619409
6785.5,37488182
6786.5,41561461
6787.5,41897155
6788.5,37669320
6789.5,30200579
6790.5,22757337
6791.5,15041677
6792.5,12030215
6793.5,10745267
6794.5,10570919
6795.5,11152273
6796.5,14970165
6797.5,23951161
6798.5,31027947
6799.5,29638533
6800.5,25498817
6801.5,23976062
6802.5,23129731
6803.5,21927032
6804.5,20933390
6805.5,20247664
6806.5,21018161
6807.5,24600373
6808.5,31650989
6809.5,37522054
6810.5,41596759
6811.5,41928163
6812.5,37696695
6813.5,30218358
6814.5,22767818
6815.5,15045793
6816.5,12042261
6817.5,10749690
6818.5,10578992
6819.5,14517464
6820.5,22259793
6821.5,38548259
6822.5,47346798
6823.5,39227257
6824.5,27520747
6825.5,29388930
6826.5,23176291
6827.5,21963694
6828.5,20969154
6829.5,20281452
6830.5,21055782
6831.5,24640050
6832.5,31704525
6833.5,37586594
6834.5,41663047
6835.5,41991257
6836.5,37754687
6837.5,30269990
6838.5,22813544
6839.5,19928691
6840.5,25092295
6841.5,29796746
6842.5,36017081
6843.5,42235248
6844.5,49145251
6845.5,64083167
6846.5,71957457
6847.5,61052300
6848.5,49043001
6849.5,53200039
6850.5,35069842
6851.5,26316224
6852.5,23909214
6853.5,21357174
6854.5,23095674
6855.5,29560995
6856.5,50729325
6857.5,50511321
6858.5,56866497
6859.5,59423352
6860.5,59010398
6861.5,57071945
6862.5,56973948
6863.5,54925860
6864.5,55789776
6865.5,56820662
6866.5,60613096
6867.5,65065423
6868.5,71324995
6869.5,76859648
6870.5,88973183
6871.5,78304390
6872.5,64661489
6873.5,70105195
6874.5,44524755
6875.5,31624156
6876.5,22426963
6877.5,21591658
6878.5,22324403
6879.5,26002152
6880.5,33195241
6881.5,39284332
6882.5,43471867
6883.5,43752798
6884.5,39361428
6885.5,32332828
6886.5,30054524
6887.5,29977867
6888.5,32142426
6889.5,35593327
6890.5,37337012
6891.5,39330585
6892.5,43133878
6893.5,49731979
6894.5,63298005
6895.5,56697498
6896.5,52332666
6897.5,59138368
6898.5,42594505
6899.5,34309550
6900.5,29267560
6901.5,21849842
6902.5,22362244
6903.5,26045553
6904.5,36843257
6905.5,39339323
6906.5,43529171
6907.5,43805015
6908.5,39406124
6909.5,32071243
6910.5,29778433
6911.5,26930915
6912.5,27366161
6913.5,29333149
6914.5,31492978
6915.5,33826153
6916.5,38195161
6917.5,51394387
6918.5,57759238
6919.5,47765895
6920.5,35214816
6921.5,32796019
6922.5,23329529
6923.5,22090251
6924.5,21073773
6925.5,20372373
6926.5,21148169
6927.5,24748980
6928.5,31840674
6929.5,37749151
6930.5,41832414
6931.5,42142503
6932.5,37883710
6933.5,30358197
6934.5,22864116
6935.5,15093013
6936.5,12050293
6937.5,10756934
6938.5,10580053
6939.5,11180990
6940.5,15094285
6941.5,24253376
6942.5,31387154
6943.5,29988325
6944.5,25807815
6945.5,24228527
6946.5,23328891
6947.5,22084508
6948.5,23703727
6949.5,25134694
6950.5,26799055
6951.5,29954422
6952.5,35199862
6953.5,42506929
6954.5,46064152
6955.5,45459161
6956.5,39805232
6957.5,30358311
6958.5,22847245
6959.5,15062336
6960.5,12020834
6961.5,10727881
6962.5,10558410
6963.5,11167586
6964.5,15097302
6965.5,24284669
6966.5,31424731
6967.5,30026047
6968.5,25843902
6969.5,24266624
6970.5,23368706
6971.5,22128932
6972.5,21109427
6973.5,20401258
6974.5,21177546
6975.5,24785287
6976.5,31892427
6977.5,39028384
6978.5,42471041
6979.5,42377494
6980.5,37932330
6981.5,30389670
6982.5,22876459
6983.5,15078643
6984.5,12031577
6985.5,10737304
6986.5,10568795
6987.5,11182657
6988.5,15129593
6989.5,24347924
6990.5,31497913
6991.5,30101580
6992.5,25912212
6993.5,24329975
6994.5,23418912
6995.5,22164112
6996.5,21137142
6997.5,21508893
6998.5,23371151
6999.5,27505437
7000.5,31927483
7001.5,40579289
7002.5,44474670
7003.5,43792910
7004.5,37969436
7005.5,30417880
7006.5,22897398
7007.5,15096601
7008.5,12054748
7009.5,10763054
7010.5,10597205
7011.5,11217863
7012.5,15177836
7013.5,28184716
7014.5,31589672
7015.5,30188930
7016.5,25992373
7017.5,27418210
7018.5,23484327
7019.5,22226838
7020.5,21204883
7021.5,20490447
7022.5,21269338
7023.5,24886661
7024.5,32015756
7025.5,37950684
7026.5,42039586
7027.5,42335777
7028.5,38060071
7029.5,30501264
7030.5,23879967
7031.5,22652088
7032.5,25989814
7033.5,29527696
7034.5,32849470
7035.5,35850099
7036.5,40059039
7037.5,46525281
7038.5,59231148
7039.5,53221099
7040.5,49338053
7041.5,53294650
7042.5,34763508
7043.5,26836841
7044.5,22663252
7045.5,21801844
7046.5,22536907
7047.5,26246623
7048.5,33492872
7049.5,39636543
7050.5,43835612
7051.5,44082048
7052.5,39646296
7053.5,31751973
7054.5,23704968
7055.5,15436562
7056.5,17289916
7057.5,21946190
7058.5,27381434
7059.5,32901064
7060.5,39947650
7061.5,56721809
7062.5,65255904
7063.5,56993059
7064.5,46420494
7065.5,51198924
7066.5,29225493
7067.5,23891649
7068.5,22694574
7069.5,21831901
7070.5,22567634
7071.5,26283958
7072.5,35459039
7073.5,39701943
7074.5,43903840
7075.5,44149633
7076.5,40758353
7077.5,41488270
7078.5,42030722
7079.5,42695396
7080.5,46332501
7081.5,51078271
7082.5,55767251
7083.5,60520176
7084.5,66112240
7085.5,73966790
7086.5,89791012
7087.5,79198152
7088.5,65627644
7089.5,72425230
7090.5,45483830
7091.5,32011936
7092.5,23100372
7093.5,20594119
7094.5,21371791
7095.5,25001679
7096.5,45335900
7097.5,39362417
7098.5,43333757
7099.5,47941076
7100.5,51234950
7101.5,52946651
7102.5,54417442
7103.5,55653849
7104.5,59240691
7105.5,64591881
7106.5,69571531
7107.5,74932817
7108.5,80135479
7109.5,87197019
7110.5,103366556
7111.5,92076973
7112.5,80825956
7113.5,84613923
7114.5,58816642
7115.5,47051688
7116.5,39316726
7117.5,33689869
7118.5,32766171
7119.5,35644674
7120.5,54081192
7121.5,46460959
7122.5,48077921
7123.5,50089593
7124.5,50224068
7125.5,49317169
7126.5,47813210
7127.5,46598621
7128.5,47922170
7129.5,49795771
7130.5,51051404
7131.5,52171672
7132.5,54541702
7133.5,59767575
7134.5,70381960
7135.5,67559989
7136.5,65971976
7137.5,74635440
7138.5,58096513
7139.5,47859323
7140.5,39327613
7141.5,32492895
7142.5,28287092
7143.5,28796644
7144.5,37751978
7145.5,38204677
7146.5,42295599
7147.5,44927948
7148.5,50433275
7149.5,56578486
7150.5,58541527
7151.5,60248573
7152.5,64611520
7153.5,69661589
7154.5,75190042
7155.5,80382844
7156.5,85797640
7157.5,93645350
7158.5,106206230
7159.5,100909664
7160.5,93275629
7161.5,101829551
7162.5,84623906
7163.5,78089388
7164.5,70174446
7165.5,69807178
7166.5,65637336
7167.5,64059367
7168.5,82584194
7169.5,75747796
7170.5,79691318
7171.5,81114772
7172.5,80250832
7173.5,78543379
7174.5,77765564
7175.5,76722258
7176.5,78701591
7177.5,80073190
7178.5,79848973
7179.5,79509570
7180.5,81507264
7181.5,95094016
7182.5,92304815
7183.5,88108554
7184.5,79365627
7185.5,83583205
7186.5,57082564
7187.5,44960415
7188.5,35648061
7189.5,28637260
7190.5,28020810
7191.5,31897591
7192.5,53768136
7193.5,48609355
7194.5,52897392
7195.5,56705552
7196.5,58141499
7197.5,57354883
7198.5,57534884
7199.5,56489144
7200.5,57853577
7201.5,59695035
7202.5,59578642
7203.5,60082981
7204.5,62590082
7205.5,68454350
7206.5,81983698
7207.5,74324151
7208.5,70222332
7209.5,81756191
7210.5,64988981
7211.5,56907664
7212.5,51624299
7213.5,47585731
7214.5,45831491
7215.5,46553768
7216.5,63413803
7217.5,57059385
7218.5,59244254
7219.5,61130207
7220.5,61521770
7221.5,61075063
7222.5,61801248
7223.5,63636390
7224.5,70723785
7225.5,72882629
7226.5,75621457
7227.5,79180663
7228.5,83392555
7229.5,89031302
7230.5,96688323
7231.5,99422909
7232.5,88058564
7233.5,73617513
7234.5,79275945
7235.5,56890862
7236.5,47385611
7237.5,39400830
7238.5,36884165
7239.5,38314417
7240.5,46234155
7241.5,72052875
7242.5,67671435
7243.5,72006905
7244.5,75116608
7245.5,75817108
7246.5,73235906
7247.5,71107261
7248.5,69569871
7249.5,71901294
7250.5,75260038
7251.5,78752318
7252.5,82063125
7253.5,85436790
7254.5,89677145
7255.5,90394470
7256.5,85065891
7257.5,78346196
7258.5,84745509
7259.5,56081575
7260.5,40484189
7261.5,35839582
7262.5,33213724
7263.5,34296292
7264.5,41077172
7265.5,67849746
7266.5,60889636
7267.5,64567688
7268.5,67688871
7269.5,68764235
7270.5,68992065
7271.5,70003961
7272.5,71468693
7273.5,74751216
7274.5,78956096
7275.5,83290423
7276.5,86925924
7277.5,91070715
7278.5,106351154
7279.5,95543912
7280.5,76831186
7281.5,56796463
7282.5,56580618
7283.5,30502555
7284.5,22623230
7285.5,21559930
7286.5,20805641
7287.5,21588433
7288.5,25254029
7289.5,39318344
7290.5,38489705
7291.5,42587428
7292.5,44814225
7293.5,43668221
7294.5,41404097
7295.5,39554093
7296.5,39197259
7297.5,40573974
7298.5,42233000
7299.5,44075378
7300.5,47018582
7301.5,51125495
7302.5,58013095
7303.5,57918449
7304.5,43356449
7305.5,26594516
7306.5,25086182
7307.5,24078856
7308.5,22748631
7309.5,21682018
7310.5,21224435
7311.5,23078715
7312.5,29413275
7313.5,40317723
7314.5,46844008
7315.5,45504685
7316.5,42882897
7317.5,38651955
7318.5,31651234
7319.5,33779676
7320.5,35795972
7321.5,44310663
7322.5,51591614
7323.5,57232010
7324.5,63646364
7325.5,69169470
7326.5,75964065
7327.5,69410843
7328.5,49147698
7329.5,29060433
7330.5,25134037
7331.5,24120856
7332.5,22786711
7333.5,21713261
7334.5,21249279
7335.5,23104682
7336.5,29439784
7337.5,40346693
7338.5,46879785
7339.5,45542367
7340.5,42914669
7341.5,38677117
7342.5,30816748
7343.5,23172001
7344.5,20105440
7345.5,25229315
7346.5,31878195
7347.5,37307294
7348.5,42239397
7349.5,49709785
7350.5,66394028
7351.5,56802250
7352.5,40105057
7353.5,26703425
7354.5,25177365
7355.5,24157496
7356.5,22818407
7357.5,21741212
7358.5,21273455
7359.5,23131671
7360.5,29474584
7361.5,40395234
7362.5,46933800
7363.5,45596439
7364.5,42966934
7365.5,38720326
7366.5,30858616
7367.5,27634154
7368.5,31504895
7369.5,35731071
7370.5,39858460
7371.5,44350772
7372.5,48828867
7373.5,53508286
7374.5,58880322
7375.5,61514316
7376.5,59754228
7377.5,56218702
7378.5,67133019
7379.5,50658126
7380.5,42678340
7381.5,39849218
7382.5,38498801
7383.5,38969461
7384.5,43951254
7385.5,66372887
7386.5,56458445
7387.5,54863376
7388.5,54096369
7389.5,51773565
7390.5,48317198
7391.5,45477742
7392.5,42901435
7393.5,43062051
7394.5,45713349
7395.5,45821823
7396.5,47081758
7397.5,52674911
7398.5,66453872
7399.5,62173075
7400.5,53577236
7401.5,40653123
7402.5,40778887
7403.5,26089160
7404.5,24542273
7405.5,23285281
7406.5,22667785
7407.5,24482650
7408.5,30930774
7409.5,42120567
7410.5,48765738
7411.5,47551446
7412.5,44865561
7413.5,40442116
7414.5,33212085
7415.5,33017206
7416.5,35467028
7417.5,39414235
7418.5,43726626
7419.5,48875496
7420.5,52076611
7421.5,57537160
7422.5,64742391
7423.5,60827917
7424.5,45707625
7425.5,26873045
7426.5,25322124
7427.5,24277591
7428.5,22921030
7429.5,21832691
7430.5,21358801
7431.5,23216187
7432.5,29568269
7433.5,40511414
7434.5,47071566
7435.5,45737495
7436.5,43091089
7437.5,38827736
7438.5,30936763
7439.5,23249605
7440.5,18944507
7441.5,23985487
7442.5,30776791
7443.5,36163181
7444.5,40226097
7445.5,46942902
7446.5,63031367
7447.5,55112992
7448.5,43528559
7449.5,37245470
7450.5,36120113
7451.5,24335782
7452.5,22981919
7453.5,21894335
7454.5,21417928
7455.5,23275426
7456.5,29628858
7457.5,45456605
7458.5,47143760
7459.5,45809411
7460.5,43157995
7461.5,40517337
7462.5,39116802
7463.5,39564297
7464.5,41213688
7465.5,44068549
7466.5,50351690
7467.5,53057783
7468.5,57801594
7469.5,63237120
7470.5,68124473
7471.5,80242115
7472.5,74710482
7473.5,72753889
7474.5,84527632
7475.5,67053600
7476.5,61673740
7477.5,56674216
7478.5,54023202
7479.5,54698943
7480.5,59651028
7481.5,82496553
7482.5,72119431
7483.5,68498468
7484.5,68213669
7485.5,67288430
7486.5,64557675
7487.5,63771335
7488.5,62293292
7489.5,68364885
7490.5,70527378
7491.5,74452821
7492.5,79978582
7493.5,85275886
7494.5,98611190
7495.5,87377590
7496.5,67515886
7497.5,49948119
7498.5,45279446
7499.5,24416565
7500.5,23045717
7501.5,21947035
7502.5,21462253
7503.5,23320274
7504.5,29682823
7505.5,40647138
7506.5,47229536
7507.5,45898211
7508.5,43239837
7509.5,38961935
7510.5,35114717
7511.5,38192171
7512.5,40669183
7513.5,47272587
7514.5,53886923
7515.5,58811556
7516.5,64769840
7517.5,70084836
7518.5,85835428
7519.5,75947961
7520.5,57676895
7521.5,41714911
7522.5,33152707
7523.5,24450434
7524.5,23077257
7525.5,21976838
7526.5,21485088
7527.5,23345269
7528.5,29712995
7529.5,40685577
7530.5,47275424
7531.5,45946321
7532.5,43284250
7533.5,39002212
7534.5,36376306
7535.5,35931272
7536.5,37246276
7537.5,39938504
7538.5,43247002
7539.5,44680068
7540.5,46732195
7541.5,51965179
7542.5,62031684
7543.5,60501378
7544.5,58604225
7545.5,54528764
7546.5,63005773
7547.5,46684337
7548.5,39440802
7549.5,30600142
7550.5,24163923
7551.5,25292140
7552.5,31666787
7553.5,51725839
7554.5,49355227
7555.5,48509315
7556.5,47728729
7557.5,47167939
7558.5,46114280
7559.5,44833627
7560.5,46120634
7561.5,46354219
7562.5,49958422
7563.5,52957008
7564.5,54327040
7565.5,59397921
7566.5,67862325
7567.5,71799012
7568.5,69631795
7569.5,55959815
7570.5,69654951
7571.5,54956238
7572.5,54436690
7573.5,54243868
7574.5,51385925
7575.5,54490490
7576.5,60820559
7577.5,87478631
7578.5,77026874
7579.5,73305676
7580.5,73281672
7581.5,72305740
7582.5,72138837
7583.5,73097675
7584.5,71755657
7585.5,72591105
7586.5,75624687
7587.5,79000070
7588.5,83025258
7589.5,87187571
7590.5,93745071
7591.5,104685224
7592.5,94309295
7593.5,87955922
7594.5,102087703
7595.5,79125277
7596.5,69935895
7597.5,64958987
7598.5,60523746
7599.5,60455278
7600.5,65412023
7601.5,87666265
7602.5,76072111
7603.5,70926141
7604.5,67102635
7605.5,63720076
7606.5,59991217
7607.5,55718314
7608.5,53910809
7609.5,53613062
7610.5,52340322
7611.5,51133490
7612.5,51345585
7613.5,52906182
7614.5,56011334
7615.5,58701324
7616.5,55718227
7617.5,48636007
7618.5,41114364
7619.5,27777168
7620.5,23225899
7621.5,22112930
7622.5,21613122
7623.5,23467466
7624.5,29846976
7625.5,40843603
7626.5,47461198
7627.5,46131867
7628.5,43449434
7629.5,39141677
7630.5,31170280
7631.5,23398863
7632.5,15428028
7633.5,12798823
7634.5,16328845
7635.5,18625845
7636.5,27140636
7637.5,35978510
7638.5,53208254
7639.5,54035725
7640.5,50485744
7641.5,44443082
7642.5,51823334
7643.5,29325432
7644.5,23261357
7645.5,22145793
7646.5,21643014
7647.5,24195512
7648.5,33595857
7649.5,57695767
7650.5,50497278
7651.5,51676660
7652.5,56618113
7653.5,59471016
7654.5,59017988
7655.5,59990155
7656.5,63865728
7657.5,69988458
7658.5,73973261
7659.5,80569764
7660.5,84527289
7661.5,88782760
7662.5,94328344
7663.5,96907709
7664.5,93852897
7665.5,89589086
7666.5,100522647
7667.5,65003590
7668.5,49625298
7669.5,42365495
7670.5,41885988
7671.5,48137268
7672.5,58368917
7673.5,85676418
7674.5,76795286
7675.5,77415957
7676.5,79048448
7677.5,78003317
7678.5,76175541
7679.5,76419564
7680.5,74657881
7681.5,73088887
7682.5,76675870
7683.5,77680987
7684.5,77483492
7685.5,80029382
7686.5,87520455
7687.5,86674782
7688.5,83565473
7689.5,74021273
7690.5,83906293
7691.5,87635047
7692.5,68852660
7693.5,65370706
7694.5,61887266
7695.5,62814627
7696.5,63281503
7697.5,74354597
7698.5,62966239
7699.5,54654689
7700.5,48093203
7701.5,44056878
7702.5,38656704
7703.5,32909850
7704.5,30155456
7705.5,30034009
7706.5,30171639
7707.5,28317828
7708.5,28866734
7709.5,31066102
7710.5,38009491
7711.5,38434077
7712.5,33086966
7713.5,29614513
7714.5,27917947
7715.5,26651186
7716.5,25018927
7717.5,23708807
7718.5,23044690
7719.5,24866515
7720.5,31382839
7721.5,42563382
7722.5,49449896
7723.5,48260348
7724.5,47388211
7725.5,50021296
7726.5,51038470
7727.5,50583769
7728.5,52584687
7729.5,57557387
7730.5,61975787
7731.5,67491078
7732.5,70240778
7733.5,76990720
7734.5,83814887
7735.5,84774060
7736.5,76223414
7737.5,72346619
7738.5,79609068
7739.5,53643780
7740.5,36963683
7741.5,29736637
7742.5,26594561
7743.5,31475125
7744.5,42495418
7745.5,66423228
7746.5,59998926
7747.5,59825095
7748.5,61639734
7749.5,63873676
7750.5,64206124
7751.5,65230920
7752.5,68975675
7753.5,72306141
7754.5,78281737
7755.5,81984775
7756.5,87487367
7757.5,93234014
7758.5,114450497
7759.5,102003281
7760.5,82544910
7761.5,63583143
7762.5,65153842
7763.5,39999596
7764.5,24952562
7765.5,22298430
7766.5,21778660
7767.5,32126898
7768.5,42380071
7769.5,76376832
7770.5,69805416
7771.5,69321815
7772.5,80508556
7773.5,85551601
7774.5,86914565
7775.5,87838354
7776.5,90331822
7777.5,96087965
7778.5,99975061
7779.5,101589503
7780.5,104531082
7781.5,109028024
7782.5,114723826
7783.5,130915410
7784.5,122984147
7785.5,116714210
7786.5,133125036
7787.5,110934040
7788.5,106003917
7789.5,100491511
7790.5,98712077
7791.5,99702247
7792.5,107059017
7793.5,139260623
7794.5,121645032
7795.5,118633681
7796.5,118253593
7797.5,117547512
7798.5,115272919
7799.5,116733266
7800.5,114521170
7801.5,115821419
7802.5,118870784
7803.5,120687730
7804.5,124323924
7805.5,127703797
7806.5,133009060
7807.5,149471676
7808.5,135589947
7809.5,127385053
7810.5,145218720
7811.5,117320538
7812.5,108598658
7813.5,103085439
7814.5,100825247
7815.5,101871610
7816.5,107957763
7817.5,139911371
7818.5,124203411
7819.5,120587894
7820.5,119896894
7821.5,117513242
7822.5,117747288
7823.5,116980418
7824.5,117210736
7825.5,119314709
7826.5,122127647
7827.5,122052726
7828.5,122622098
7829.5,124736637
7830.5,140679423
7831.5,131507427
7832.5,123646536
7833.5,115145416
7834.5,133195526
7835.5,112092161
7836.5,99887974
7837.5,94619785
7838.5,90802470
7839.5,87738918
7840.5,90435949
7841.5,95478973
7842.5,94416473
7843.5,88217126
7844.5,83749252
7845.5,80276279
7846.5,75609653
7847.5,68172072
7848.5,62384808
7849.5,62145500
7850.5,63036662
7851.5,63772987
7852.5,66192761
7853.5,71459625
7854.5,77679603
7855.5,88090885
7856.5,76205384
