Hours since 00:00 Jan 1,Lifetime Hourly Data: System power generated (kW)(10000000)
7072.5,7941180
7073.5,0
7074.5,0
7075.5,0
7076.5,0
7077.5,0
7078.5,0
7079.5,0
7080.5,0
7081.5,0
7082.5,0
7083.5,0
7084.5,0
7085.5,0
7086.5,86635.1
7087.5,18522100
7088.5,13524600
7089.5,14323100
7090.5,49842900
7091.5,66131600
7092.5,65718100
7093.5,62801200
7094.5,49503700
7095.5,30821200
7096.5,1661560
7097.5,0
7098.5,0
7099.5,0
7100.5,0
7101.5,0
7102.5,0
7103.5,0
7104.5,0
7105.5,0
7106.5,0
7107.5,0
7108.5,0
7109.5,0
7110.5,1191100
7111.5,25691700
7112.5,47494100
7113.5,62755000
7114.5,70893200
7115.5,73201300
7116.5,34628100
7117.5,20384700
7118.5,11608800
7119.5,7342110
7120.5,1051140
7121.5,0
7122.5,0
7123.5,0
7124.5,0
7125.5,0
7126.5,0
7127.5,0
7128.5,0
7129.5,0
7130.5,0
7131.5,0
7132.5,0
7133.5,0
7134.5,0
7135.5,6389930
7136.5,7482250
7137.5,10470800
7138.5,10179700
7139.5,16851000
7140.5,16974800
7141.5,22103000
7142.5,24053600
7143.5,3012500
7144.5,351132
7145.5,0
7146.5,0
7147.5,0
7148.5,0
7149.5,0
7150.5,0
7151.5,0
7152.5,0
7153.5,0
7154.5,0
7155.5,0
7156.5,0
7157.5,0
7158.5,167902
7159.5,2822990
7160.5,11285700
7161.5,6419160
7162.5,11044000
7163.5,8944460
7164.5,13606800
7165.5,16491500
7166.5,8779620
7167.5,7190850
7168.5,4969370
7169.5,0
7170.5,0
7171.5,0
7172.5,0
7173.5,0
7174.5,0
7175.5,0
7176.5,0
7177.5,0
7178.5,0
7179.5,0
7180.5,0
7181.5,0
7182.5,0
7183.5,22333400
7184.5,44034000
7185.5,59247600
7186.5,68455500
7187.5,32823500
7188.5,54352600
7189.5,46081900
7190.5,47320200
7191.5,27823800
7192.5,4525050
7193.5,0
7194.5,0
7195.5,0
7196.5,0
7197.5,0
7198.5,0
7199.5,0
7200.5,0
7201.5,0
7202.5,0
7203.5,0
7204.5,0
7205.5,0
7206.5,0
7207.5,4337630
7208.5,20173600
7209.5,45237500
7210.5,42287200
7211.5,48775900
7212.5,60092400
7213.5,35118200
7214.5,5922800
7215.5,13384300
7216.5,1394520
7217.5,0
7218.5,0
7219.5,0
7220.5,0
7221.5,0
7222.5,0
7223.5,0
7224.5,0
7225.5,0
7226.5,0
7227.5,0
7228.5,0
7229.5,0
7230.5,0
7231.5,23756300
7232.5,46321700
7233.5,56543400
7234.5,39113900
7235.5,34141600
7236.5,18425900
7237.5,21216600
7238.5,22589600
7239.5,6415870
7240.5,527775
7241.5,0
7242.5,0
7243.5,0
7244.5,0
7245.5,0
7246.5,0
7247.5,0
7248.5,0
7249.5,0
7250.5,0
7251.5,0
7252.5,0
7253.5,0
7254.5,0
7255.5,455253
7256.5,15819000
7257.5,13092700
7258.5,22052100
7259.5,14790000
7260.5,16630800
7261.5,14840000
7262.5,6117330
7263.5,5680670
7264.5,372144
7265.5,0
7266.5,0
7267.5,0
7268.5,0
7269.5,0
7270.5,0
7271.5,0
7272.5,0
7273.5,0
7274.5,0
7275.5,0
7276.5,0
7277.5,0
7278.5,0
7279.5,5745090
7280.5,29791400
7281.5,62061400
7282.5,71539900
7283.5,75088400
7284.5,72534400
7285.5,64158200
7286.5,50570700
7287.5,30622700
7288.5,4161960
7289.5,0
7290.5,0
7291.5,0
7292.5,0
7293.5,0
7294.5,0
7295.5,0
7296.5,0
7297.5,0
7298.5,0
7299.5,0
7300.5,0
7301.5,0
7302.5,0
7303.5,4478680
7304.5,35139300
7305.5,50192400
7306.5,47754800
7307.5,47031400
7308.5,59065200
7309.5,45631200
7310.5,28997900
7311.5,5338160
7312.5,844694
7313.5,0
7314.5,0
7315.5,0
7316.5,0
7317.5,0
7318.5,0
7319.5,0
7320.5,0
7321.5,0
7322.5,0
7323.5,0
7324.5,0
7325.5,0
7326.5,0
7327.5,8709670
7328.5,26703200
7329.5,40131800
7330.5,44035300
7331.5,45672500
7332.5,47116300
7333.5,46202000
7334.5,19415200
7335.5,1920900
7336.5,0
7337.5,0
7338.5,0
7339.5,0
7340.5,0
7341.5,0
7342.5,0
7343.5,0
7344.5,0
7345.5,0
7346.5,0
7347.5,0
7348.5,0
7349.5,0
7350.5,0
7351.5,10682800
7352.5,28107700
7353.5,48046400
7354.5,60422200
7355.5,64250900
7356.5,62316100
7357.5,53311700
7358.5,39987200
7359.5,21531200
7360.5,1858820
7361.5,0
7362.5,0
7363.5,0
7364.5,0
7365.5,0
7366.5,0
7367.5,0
7368.5,0
7369.5,0
7370.5,0
7371.5,0
7372.5,0
7373.5,0
7374.5,0
7375.5,16213900
7376.5,7482850
7377.5,5148120
7378.5,7436010
7379.5,13047500
7380.5,4244910
7381.5,4932100
7382.5,3894190
7383.5,3671820
7384.5,191523
7385.5,0
7386.5,0
7387.5,0
7388.5,0
7389.5,0
7390.5,0
7391.5,0
7392.5,0
7393.5,0
7394.5,0
7395.5,0
7396.5,0
7397.5,0
7398.5,0
7399.5,4985360
7400.5,5235800
7401.5,12589700
7402.5,7900000
7403.5,5565270
7404.5,5481120
7405.5,3800890
7406.5,9617020
7407.5,3599250
7408.5,0
7409.5,0
7410.5,0
7411.5,0
7412.5,0
7413.5,0
7414.5,0
7415.5,0
7416.5,0
7417.5,0
7418.5,0
7419.5,0
7420.5,0
7421.5,0
7422.5,0
7423.5,103762
7424.5,4375140
7425.5,3816880
7426.5,14244200
7427.5,16516200
7428.5,4276350
7429.5,5601040
7430.5,1327140
7431.5,4818840
7432.5,82456.6
7433.5,0
7434.5,0
7435.5,0
7436.5,0
7437.5,0
7438.5,0
7439.5,0
7440.5,0
7441.5,0
7442.5,0
7443.5,0
7444.5,0
7445.5,0
7446.5,0
7447.5,15409800
7448.5,7201450
7449.5,25664600
7450.5,52379300
7451.5,71528800
7452.5,69262900
7453.5,61410600
7454.5,37560600
7455.5,27686800
7456.5,2039450
7457.5,0
7458.5,0
7459.5,0
7460.5,0
7461.5,0
7462.5,0
7463.5,0
7464.5,0
7465.5,0
7466.5,0
7467.5,0
7468.5,0
7469.5,0
7470.5,0
7471.5,19809000
7472.5,44100100
7473.5,61195800
7474.5,72074600
7475.5,62801900
7476.5,74369700
7477.5,66908500
7478.5,52602800
7479.5,31538300
7480.5,2936610
7481.5,0
7482.5,0
7483.5,0
7484.5,0
7485.5,0
7486.5,0
7487.5,0
7488.5,0
7489.5,0
7490.5,0
7491.5,0
7492.5,0
7493.5,0
7494.5,0
7495.5,23124000
7496.5,47502700
7497.5,63280500
7498.5,73011500
7499.5,76249400
7500.5,73879800
7501.5,65150000
7502.5,50944800
7503.5,29680000
7504.5,2309840
7505.5,0
7506.5,0
7507.5,0
7508.5,0
7509.5,0
7510.5,0
7511.5,0
7512.5,0
7513.5,0
7514.5,0
7515.5,0
7516.5,0
7517.5,0
7518.5,0
7519.5,21044000
7520.5,44534400
7521.5,60594800
7522.5,70040400
7523.5,58498000
7524.5,54326800
7525.5,64510600
7526.5,50341500
7527.5,29294800
7528.5,1730430
7529.5,0
7530.5,0
7531.5,0
7532.5,0
7533.5,0
7534.5,0
7535.5,0
7536.5,0
7537.5,0
7538.5,0
7539.5,0
7540.5,0
7541.5,0
7542.5,0
7543.5,3240000
7544.5,30718200
7545.5,11511800
7546.5,16587700
7547.5,6817040
7548.5,9265760
7549.5,5520140
7550.5,5303350
7551.5,713358
7552.5,0
7553.5,0
7554.5,0
7555.5,0
7556.5,0
7557.5,0
7558.5,0
7559.5,0
7560.5,0
7561.5,0
7562.5,0
7563.5,0
7564.5,0
7565.5,0
7566.5,0
7567.5,2090930
7568.5,2212710
7569.5,14951200
7570.5,8094000
7571.5,11915100
7572.5,9243820
7573.5,3652560
7574.5,33587900
7575.5,12778200
7576.5,83833
7577.5,0
7578.5,0
7579.5,0
7580.5,0
7581.5,0
7582.5,0
7583.5,0
7584.5,0
7585.5,0
7586.5,0
7587.5,0
7588.5,0
7589.5,0
7590.5,0
7591.5,17987900
7592.5,8974460
7593.5,57400500
7594.5,50514800
7595.5,24100500
7596.5,27608200
7597.5,4900670
7598.5,5301040
7599.5,3249700
7600.5,0
7601.5,0
7602.5,0
7603.5,0
7604.5,0
7605.5,0
7606.5,0
7607.5,0
7608.5,0
7609.5,0
7610.5,0
7611.5,0
7612.5,0
7613.5,0
7614.5,0
7615.5,19051000
7616.5,43463500
7617.5,60761300
7618.5,71077300
7619.5,75103200
7620.5,44712300
7621.5,14494100
7622.5,8455380
7623.5,3720910
7624.5,0
7625.5,0
7626.5,0
7627.5,0
7628.5,0
7629.5,0
7630.5,0
7631.5,0
7632.5,0
7633.5,0
7634.5,0
7635.5,0
7636.5,0
7637.5,0
7638.5,0
7639.5,18854400
7640.5,43863800
7641.5,61306700
7642.5,71564100
7643.5,75573100
7644.5,73244100
7645.5,64739800
7646.5,50174900
7647.5,28846500
7648.5,0
7649.5,0
7650.5,0
7651.5,0
7652.5,0
7653.5,0
7654.5,0
7655.5,0
7656.5,0
7657.5,0
7658.5,0
7659.5,0
7660.5,0
7661.5,0
7662.5,0
7663.5,1815770
7664.5,4052840
7665.5,8153440
7666.5,4124840
7667.5,6335190
7668.5,16347200
7669.5,25894200
7670.5,7414240
7671.5,2330470
7672.5,0
7673.5,0
7674.5,0
7675.5,0
7676.5,0
7677.5,0
7678.5,0
7679.5,0
7680.5,0
7681.5,0
7682.5,0
7683.5,0
7684.5,0
7685.5,0
7686.5,0
7687.5,1019870
7688.5,1153210
7689.5,8536930
7690.5,2702910
7691.5,8770460
7692.5,3408960
7693.5,5201260
7694.5,7346850
7695.5,2545260
7696.5,0
7697.5,0
7698.5,0
7699.5,0
7700.5,0
7701.5,0
7702.5,0
7703.5,0
7704.5,0
7705.5,0
7706.5,0
7707.5,0
7708.5,0
7709.5,0
7710.5,0
7711.5,1148510
7712.5,3777600
7713.5,3537520
7714.5,3287780
7715.5,5677650
7716.5,10603500
7717.5,19921600
7718.5,13159800
7719.5,3132060
7720.5,0
7721.5,0
7722.5,0
7723.5,0
7724.5,0
7725.5,0
7726.5,0
7727.5,0
7728.5,0
7729.5,0
7730.5,0
7731.5,0
7732.5,0
7733.5,0
7734.5,0
7735.5,591491
7736.5,1542320
7737.5,1895280
7738.5,5104190
7739.5,5601800
7740.5,4373820
7741.5,17243600
7742.5,4496730
7743.5,3347770
7744.5,0
7745.5,0
7746.5,0
7747.5,0
7748.5,0
7749.5,0
7750.5,0
7751.5,0
7752.5,0
7753.5,0
7754.5,0
7755.5,0
7756.5,0
7757.5,0
7758.5,0
7759.5,1538560
7760.5,3556960
7761.5,17387600
7762.5,3146730
7763.5,18467500
7764.5,42585700
7765.5,58936000
7766.5,45206300
7767.5,24523400
7768.5,0
7769.5,0
7770.5,0
7771.5,0
7772.5,0
7773.5,0
7774.5,0
7775.5,0
7776.5,0
7777.5,0
7778.5,0
7779.5,0
7780.5,0
7781.5,0
7782.5,0
7783.5,15198000
7784.5,39080000
7785.5,55295600
7786.5,64375300
7787.5,67901100
7788.5,65318100
7789.5,57466300
7790.5,43601800
7791.5,23523900
7792.5,0
7793.5,0
7794.5,0
7795.5,0
7796.5,0
7797.5,0
7798.5,0
7799.5,0
7800.5,0
7801.5,0
7802.5,0
7803.5,0
7804.5,0
7805.5,0
7806.5,0
7807.5,13453000
7808.5,37684600
7809.5,54188000
7810.5,47965700
7811.5,67203400
7812.5,49817800
7813.5,57105900
7814.5,43758900
7815.5,23867600
7816.5,0
7817.5,0
7818.5,0
7819.5,0
7820.5,0
7821.5,0
7822.5,0
7823.5,0
7824.5,0
7825.5,0
7826.5,0
7827.5,0
7828.5,0
7829.5,0
7830.5,0
7831.5,3985870
7832.5,15730300
7833.5,36496300
7834.5,43523500
7835.5,41751400
7836.5,51956000
7837.5,39623400
7838.5,38555700
7839.5,19909700
7840.5,0
7841.5,0
7842.5,0
7843.5,0
7844.5,0
7845.5,0
7846.5,0
7847.5,0
7848.5,0
7849.5,0
7850.5,0
7851.5,0
7852.5,0
7853.5,0
7854.5,0
7855.5,12417000
7856.5,37291900
7857.5,54129400
7858.5,64577100
7859.5,68591000
7860.5,66674800
7861.5,58775500
7862.5,16428000
7863.5,22970900
7864.5,0
7865.5,0
7866.5,0
7867.5,0
7868.5,0
7869.5,0
7870.5,0
7871.5,0
7872.5,0
7873.5,0
7874.5,0
7875.5,0
7876.5,0
7877.5,0
7878.5,0
7879.5,13685300
7880.5,39756200
7881.5,41350000
7882.5,68150300
7883.5,60263700
7884.5,48862600
7885.5,47580900
7886.5,29341500
7887.5,14478400
7888.5,0
7889.5,0
7890.5,0
7891.5,0
7892.5,0
7893.5,0
7894.5,0
7895.5,0
7896.5,0
7897.5,0
7898.5,0
7899.5,0
7900.5,0
7901.5,0
7902.5,0
7903.5,4605130
7904.5,30835500
7905.5,40673700
7906.5,12365400
7907.5,23805900
7908.5,11776000
7909.5,24786900
7910.5,14251700
7911.5,11715400
7912.5,0
7913.5,0
7914.5,0
7915.5,0
7916.5,0
7917.5,0
7918.5,0
7919.5,0
7920.5,0
7921.5,0
7922.5,0
7923.5,0
7924.5,0
7925.5,0
7926.5,0
7927.5,9411240
7928.5,33679900
7929.5,50224100
7930.5,46116100
7931.5,64347100
7932.5,48301100
7933.5,40820900
7934.5,29506000
7935.5,2864380
7936.5,0
7937.5,0
7938.5,0
7939.5,0
7940.5,0
7941.5,0
7942.5,0
7943.5,0
7944.5,0
7945.5,0
7946.5,0
7947.5,0
7948.5,0
7949.5,0
7950.5,0
7951.5,0
7952.5,1279170
7953.5,2207900
7954.5,7461830
7955.5,3118050
7956.5,4267060
7957.5,7302600
7958.5,5157500
7959.5,1500090
7960.5,0
7961.5,0
7962.5,0
7963.5,0
7964.5,0
7965.5,0
7966.5,0
7967.5,0
7968.5,0
7969.5,0
7970.5,0
7971.5,0
7972.5,0
7973.5,0
7974.5,0
7975.5,7007100
7976.5,32115000
7977.5,50418300
7978.5,28075200
7979.5,12651300
7980.5,23672900
7981.5,5158470
7982.5,7751110
7983.5,3107940
7984.5,0
7985.5,0
7986.5,0
7987.5,0
7988.5,0
7989.5,0
7990.5,0
7991.5,0
7992.5,0
7993.5,0
7994.5,0
7995.5,0
7996.5,0
7997.5,0
7998.5,0
7999.5,534356
8000.5,10353600
8001.5,24048000
8002.5,46578000
8003.5,67899600
8004.5,66133900
8005.5,58201400
8006.5,43664100
8007.5,22232500
8008.5,0
8009.5,0
8010.5,0
8011.5,0
8012.5,0
8013.5,0
8014.5,0
8015.5,0
8016.5,0
8017.5,0
8018.5,0
8019.5,0
8020.5,0
8021.5,0
8022.5,0
8023.5,6711730
8024.5,34710500
8025.5,52518100
8026.5,63703900
8027.5,68365000
8028.5,66783800
8029.5,6832200
8030.5,4495170
8031.5,1675750
8032.5,0
8033.5,0
8034.5,0
8035.5,0
8036.5,0
8037.5,0
8038.5,0
8039.5,0
8040.5,0
8041.5,0
8042.5,0
8043.5,0
8044.5,0
8045.5,0
8046.5,0
8047.5,2965520
8048.5,20111500
8049.5,34008500
8050.5,38012100
8051.5,67592800
8052.5,47666900
8053.5,47224000
8054.5,33805000
8055.5,16309200
8056.5,0
8057.5,0
8058.5,0
8059.5,0
8060.5,0
8061.5,0
8062.5,0
8063.5,0
8064.5,0
8065.5,0
8066.5,0
8067.5,0
8068.5,0
8069.5,0
8070.5,0
8071.5,6512330
8072.5,35328200
8073.5,53584500
8074.5,40322300
8075.5,69338500
8076.5,40064400
8077.5,59731000
8078.5,44998300
8079.5,23558400
8080.5,0
8081.5,0
8082.5,0
8083.5,0
8084.5,0
8085.5,0
8086.5,0
8087.5,0
8088.5,0
8089.5,0
8090.5,0
8091.5,0
8092.5,0
8093.5,0
8094.5,0
8095.5,6552000
8096.5,35928700
8097.5,54335200
8098.5,65618100
8099.5,49307900
8100.5,48161400
8101.5,42418900
8102.5,45654300
8103.5,24200100
8104.5,0
8105.5,0
8106.5,0
8107.5,0
8108.5,0
8109.5,0
8110.5,0
8111.5,0
8112.5,0
8113.5,0
8114.5,0
8115.5,0
8116.5,0
8117.5,0
8118.5,0
8119.5,76097.9
8120.5,2842610
8121.5,5799040
8122.5,27440600
8123.5,64830000
8124.5,64150700
8125.5,57281000
8126.5,43144100
8127.5,21914800
8128.5,0
8129.5,0
8130.5,0
8131.5,0
8132.5,0
8133.5,0
8134.5,0
8135.5,0
8136.5,0
8137.5,0
8138.5,0
8139.5,0
8140.5,0
8141.5,0
8142.5,0
8143.5,2792460
8144.5,19256900
8145.5,30909700
8146.5,35976900
8147.5,39099000
8148.5,21743800
8149.5,2397580
8150.5,1524540
8151.5,440019
8152.5,0
8153.5,0
8154.5,0
8155.5,0
8156.5,0
8157.5,0
8158.5,0
8159.5,0
8160.5,0
8161.5,0
8162.5,0
8163.5,0
8164.5,0
8165.5,0
8166.5,0
8167.5,376278
8168.5,8559510
8169.5,16454800
8170.5,20909800
8171.5,5753490
8172.5,5277340
8173.5,9746820
8174.5,35755500
8175.5,17091800
8176.5,0
8177.5,0
8178.5,0
8179.5,0
8180.5,0
8181.5,0
8182.5,0
8183.5,0
8184.5,0
8185.5,0
8186.5,0
8187.5,0
8188.5,0
8189.5,0
8190.5,0
8191.5,248853
8192.5,4587030
8193.5,8725230
8194.5,11328700
8195.5,15546400
8196.5,23583400
8197.5,32074500
8198.5,23236200
8199.5,11448000
8200.5,0
8201.5,0
8202.5,0
8203.5,0
8204.5,0
8205.5,0
8206.5,0
8207.5,0
8208.5,0
8209.5,0
8210.5,0
8211.5,0
8212.5,0
8213.5,0
8214.5,0
8215.5,1357130
8216.5,32154400
8217.5,51749600
8218.5,40284200
8219.5,48269500
8220.5,46640400
8221.5,13221100
8222.5,8701570
8223.5,3302730
8224.5,0
8225.5,0
8226.5,0
8227.5,0
8228.5,0
8229.5,0
8230.5,0
8231.5,0
8232.5,0
8233.5,0
8234.5,0
8235.5,0
8236.5,0
8237.5,0
8238.5,0
8239.5,751652
8240.5,19556600
8241.5,34626300
8242.5,14246900
8243.5,24613200
8244.5,25785800
8245.5,17281200
8246.5,11384600
8247.5,3772670
8248.5,0
8249.5,0
8250.5,0
8251.5,0
8252.5,0
8253.5,0
8254.5,0
8255.5,0
8256.5,0
8257.5,0
8258.5,0
8259.5,0
8260.5,0
8261.5,0
8262.5,0
8263.5,206806
8264.5,5912340
8265.5,12691400
8266.5,37954900
8267.5,21707800
8268.5,12569400
8269.5,13284600
8270.5,8424080
8271.5,2909840
8272.5,0
8273.5,0
8274.5,0
8275.5,0
8276.5,0
8277.5,0
8278.5,0
8279.5,0
8280.5,0
8281.5,0
8282.5,0
8283.5,0
8284.5,0
8285.5,0
8286.5,0
8287.5,0
8288.5,1020120
8289.5,2199770
8290.5,814702
8291.5,20852000
8292.5,11355100
8293.5,10347600
8294.5,7075910
8295.5,22213000
8296.5,0
8297.5,0
8298.5,0
8299.5,0
8300.5,0
8301.5,0
8302.5,0
8303.5,0
8304.5,0
8305.5,0
8306.5,0
8307.5,0
8308.5,0
8309.5,0
8310.5,0
8311.5,639034
8312.5,23754000
8313.5,39422400
8314.5,36802300
8315.5,41441300
8316.5,38659900
8317.5,38111300
8318.5,26692700
8319.5,12882900
8320.5,0
8321.5,0
8322.5,0
8323.5,0
8324.5,0
8325.5,0
8326.5,0
8327.5,0
8328.5,0
8329.5,0
8330.5,0
8331.5,0
8332.5,0
8333.5,0
8334.5,0
8335.5,2249110
8336.5,30327100
8337.5,50382100
8338.5,62896500
8339.5,68832600
8340.5,67997000
8341.5,41598400
8342.5,46967300
8343.5,25750000
8344.5,0
8345.5,0
8346.5,0
8347.5,0
8348.5,0
8349.5,0
8350.5,0
8351.5,0
8352.5,0
8353.5,0
8354.5,0
8355.5,0
8356.5,0
8357.5,0
8358.5,0
8359.5,0
8360.5,1558830
8361.5,3254320
8362.5,52775200
8363.5,20485400
8364.5,32451100
8365.5,9396120
8366.5,6330840
8367.5,2385220
8368.5,0
8369.5,0
8370.5,0
8371.5,0
8372.5,0
8373.5,0
8374.5,0
8375.5,0
8376.5,0
8377.5,0
8378.5,0
8379.5,0
8380.5,0
8381.5,0
8382.5,0
8383.5,469174
8384.5,20968900
8385.5,36011400
8386.5,47382300
8387.5,46595800
8388.5,46112800
8389.5,52393500
8390.5,38717300
8391.5,19485600
8392.5,0
8393.5,0
8394.5,0
8395.5,0
8396.5,0
8397.5,0
8398.5,0
8399.5,0
8400.5,0
8401.5,0
8402.5,0
8403.5,0
8404.5,0
8405.5,0
8406.5,0
8407.5,0
8408.5,1780470
8409.5,3868330
8410.5,6408450
8411.5,20110900
8412.5,29297400
8413.5,8651940
8414.5,5711210
8415.5,2124920
8416.5,0
8417.5,0
8418.5,0
8419.5,0
8420.5,0
8421.5,0
8422.5,0
8423.5,0
8424.5,0
8425.5,0
8426.5,0
8427.5,0
8428.5,0
8429.5,0
8430.5,0
8431.5,0
8432.5,0
8433.5,49931.6
8434.5,180639
8435.5,7452600
8436.5,728938
8437.5,5569760
8438.5,3736510
8439.5,1483280
8440.5,0
8441.5,0
8442.5,0
8443.5,0
8444.5,0
8445.5,0
8446.5,0
8447.5,0
8448.5,0
8449.5,0
8450.5,0
8451.5,0
8452.5,0
8453.5,0
8454.5,0
8455.5,603703
8456.5,33558700
8457.5,54613300
8458.5,66885800
8459.5,72475500
8460.5,71142000
8461.5,51413700
8462.5,39933400
8463.5,20732200
8464.5,0
8465.5,0
8466.5,0
8467.5,0
8468.5,0
8469.5,0
8470.5,0
8471.5,0
8472.5,0
8473.5,0
8474.5,0
8475.5,0
8476.5,0
8477.5,0
8478.5,0
8479.5,563865
8480.5,33416900
8481.5,52560000
8482.5,63357200
8483.5,68266800
8484.5,67246800
8485.5,61121000
8486.5,48507700
8487.5,27442800
8488.5,0
8489.5,0
8490.5,0
8491.5,0
8492.5,0
8493.5,0
8494.5,0
8495.5,0
8496.5,0
8497.5,0
8498.5,0
8499.5,0
8500.5,0
8501.5,0
8502.5,0
8503.5,275275
8504.5,20380200
8505.5,34875700
8506.5,24470600
8507.5,27640600
8508.5,17501800
8509.5,11047500
8510.5,7418070
8511.5,2968300
8512.5,0
8513.5,0
8514.5,0
8515.5,0
8516.5,0
8517.5,0
8518.5,0
8519.5,0
8520.5,0
8521.5,0
8522.5,0
8523.5,0
8524.5,0
8525.5,0
8526.5,0
8527.5,0
8528.5,4328460
8529.5,9479540
8530.5,15990900
8531.5,38490000
8532.5,53661100
8533.5,59026400
8534.5,45403300
8535.5,23567300
8536.5,0
8537.5,0
8538.5,0
8539.5,0
8540.5,0
8541.5,0
8542.5,0
8543.5,0
8544.5,0
8545.5,0
8546.5,0
8547.5,0
8548.5,0
8549.5,0
8550.5,0
8551.5,362114
8552.5,29748200
8553.5,49239000
8554.5,61773200
8555.5,52145800
8556.5,46694800
8557.5,42552000
8558.5,31969000
8559.5,17013500
8560.5,0
8561.5,0
8562.5,0
8563.5,0
8564.5,0
8565.5,0
8566.5,0
8567.5,0
8568.5,0
8569.5,0
8570.5,0
8571.5,0
8572.5,0
8573.5,0
8574.5,0
8575.5,0
8576.5,1448110
8577.5,3401940
8578.5,10404900
8579.5,8838880
8580.5,2790400
8581.5,43837200
8582.5,38671200
8583.5,21249200
8584.5,0
8585.5,0
8586.5,0
8587.5,0
8588.5,0
8589.5,0
8590.5,0
8591.5,0
8592.5,0
8593.5,0
8594.5,0
8595.5,0
8596.5,0
8597.5,0
8598.5,0
8599.5,1919570
8600.5,29870500
8601.5,49123500
8602.5,62235700
8603.5,67938300
8604.5,67245600
8605.5,60572000
8606.5,47520000
8607.5,27414700
8608.5,0
8609.5,0
8610.5,0
8611.5,0
8612.5,0
8613.5,0
8614.5,0
8615.5,0
8616.5,0
8617.5,0
8618.5,0
8619.5,0
8620.5,0
8621.5,0
8622.5,0
8623.5,0
8624.5,2330510
8625.5,5114380
8626.5,5692760
8627.5,4105540
8628.5,3495860
8629.5,670302
8630.5,39467800
8631.5,20175800
8632.5,0
8633.5,0
8634.5,0
8635.5,0
8636.5,0
8637.5,0
8638.5,0
8639.5,0
8640.5,0
8641.5,0
8642.5,0
8643.5,0
8644.5,0
8645.5,0
8646.5,0
8647.5,0
8648.5,1056080
8649.5,2508990
8650.5,9196750
8651.5,52538600
8652.5,37821900
8653.5,59972100
8654.5,47418800
8655.5,27385700
8656.5,0
8657.5,0
8658.5,0
8659.5,0
8660.5,0
8661.5,0
8662.5,0
8663.5,0
8664.5,0
8665.5,0
8666.5,0
8667.5,0
8668.5,0
8669.5,0
8670.5,0
8671.5,0
8672.5,593655
8673.5,1544720
8674.5,3607080
8675.5,8895320
8676.5,5176200
8677.5,17183100
8678.5,12148000
8679.5,5442720
8680.5,0
8681.5,0
8682.5,0
8683.5,0
8684.5,0
8685.5,0
8686.5,0
8687.5,0
8688.5,0
8689.5,0
8690.5,0
8691.5,0
8692.5,0
8693.5,0
8694.5,0
8695.5,0
8696.5,1363390
8697.5,3229150
8698.5,1958660
8699.5,6424410
8700.5,523161
8701.5,1739950
8702.5,1170170
8703.5,380137
8704.5,0
8705.5,0
8706.5,0
8707.5,0
8708.5,0
8709.5,0
8710.5,0
8711.5,0
8712.5,0
8713.5,0
8714.5,0
8715.5,0
8716.5,0
8717.5,0
8718.5,0
8719.5,0
8720.5,26935800
8721.5,48660100
8722.5,40536900
8723.5,21589700
8724.5,48778600
8725.5,20626900
8726.5,47400900
8727.5,26932200
8728.5,0
8729.5,0
8730.5,0
8731.5,0
8732.5,0
8733.5,0
8734.5,0
8735.5,0
8736.5,0
8737.5,0
8738.5,0
8739.5,0
8740.5,0
8741.5,0
8742.5,0
8743.5,0
8744.5,25445900
8745.5,46041800
8746.5,60040800
8747.5,66790200
8748.5,66779800
8749.5,61277100
8750.5,47983600
8751.5,27547500
8752.5,0
8753.5,0
8754.5,0
8755.5,0
8756.5,0
8757.5,0
8758.5,0
8759.5,0
